id,user_id,component_id,exp,level,skin,is_locked,roll_1,roll_2,roll_3,roll_4,roll_5,unlocked_att,heavy_damage,light_damage,reload,precision,atk_speed,hit,armor,dodge,crit_rate,crit_damage,L_armor_piercing,def_break,H_armor_piercing,energy,energy_bak,skill
283015,563002,3103,0,0,0,1,skill:770107,def_break:53,L_armor_piercing:18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283016,563002,3128,0,0,0,1,hit:7,atk_speed:7,skill:770125,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283039,563002,1110,0,0,0,1,def_break:76,skill:220175,reload:16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283056,563002,2115,0,0,0,1,skill:770034,def_break:60,H_armor_piercing:30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283095,563002,1115,0,0,0,1,def_break:76,crit_rate:20,skill:770030,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283107,563002,2008,0,0,0,0,light_damage:38,H_armor_piercing:30,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283118,563002,3008,0,0,0,0,H_armor_piercing:26,L_armor_piercing:18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283125,563002,3123,0,0,0,1,H_armor_piercing:26,skill:220183,L_armor_piercing:18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283126,563002,3129,0,0,0,1,crit_damage:14,skill:770014,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283161,563002,3008,0,0,0,0,L_armor_piercing:18,H_armor_piercing:26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
283163,563002,2007,0,0,0,0,L_armor_piercing:20,H_armor_piercing:30,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
291692,563002,2115,0,0,0,1,skill:220182,def_break:60,crit_rate:16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
291694,563002,2117,0,0,0,1,crit_damage:16,skill:770100,H_armor_piercing:30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
291725,563002,1110,0,0,0,1,reload:16,skill:770091,precision:32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
291726,563002,1118,0,0,0,1,def_break:76,precision:32,skill:220181,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
291727,563002,2126,0,0,0,1,light_damage:38,def_break:60,skill:770038,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
292127,563002,2133,0,0,0,1,crit_rate:16,skill:770107,def_break:60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
292203,563002,2103,0,0,0,1,hit:8,def_break:60,skill:770090,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
292233,563002,2102,0,0,0,1,skill:770106,atk_speed:8,def_break:60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
292234,563002,2122,0,0,0,1,atk_speed:8,skill:770113,hit:8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296634,563002,3121,0,0,0,1,dodge:4,skill:770096,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296635,563002,3127,0,0,0,1,skill:770024,armor:4,dodge:4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296643,563002,3013,0,0,0,0,atk_speed:7,hit:7,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296657,563002,3011,0,0,0,0,armor:4,precision:22,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296673,563002,3006,0,0,0,0,armor:4,precision:22,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296674,563002,3013,0,0,0,0,hit:7,atk_speed:7,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296678,563002,2119,0,0,0,1,heavy_damage:38,skill:220173,H_armor_piercing:30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296679,563002,2103,0,0,0,1,skill:770113,atk_speed:8,hit:8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296680,563002,3103,0,0,0,1,def_break:53,skill:770113,L_armor_piercing:18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296715,563002,1002,3600,3,0,0,atk_speed:10,L_armor_piercing:26,,,,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,
296718,563002,1129,0,0,0,1,skill:770041,def_break:76,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296721,563002,1121,0,0,0,1,skill:770019,dodge:6,crit_damage:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296723,563002,1129,0,0,0,1,def_break:76,skill:770039,crit_rate:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296724,563002,1012,0,0,0,0,reload:16,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296726,563002,1008,0,0,0,0,heavy_damage:48,L_armor_piercing:26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296730,563002,1007,0,0,0,0,light_damage:48,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296734,563002,1117,0,0,0,1,crit_damage:20,def_break:76,skill:770034,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296736,563002,1104,0,0,0,1,def_break:76,skill:220187,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296745,563002,1113,0,0,0,1,skill:220175,precision:32,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296746,563002,1103,0,0,0,1,skill:770106,def_break:76,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296748,563002,1128,0,0,0,1,atk_speed:10,hit:10,skill:770036,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296749,563002,1118,0,0,0,1,skill:220181,def_break:76,heavy_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296750,563002,1119,0,0,0,1,def_break:76,precision:32,skill:220180,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296751,563002,1103,0,0,0,1,skill:770113,L_armor_piercing:26,light_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296755,563002,1126,0,0,0,1,skill:770092,def_break:76,light_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296756,563002,1113,0,0,0,1,skill:770109,def_break:76,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296757,563002,1008,0,0,0,0,light_damage:48,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
301432,563002,3121,0,0,0,1,skill:770100,crit_rate:14,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
301433,563002,3013,0,0,0,0,light_damage:33,atk_speed:7,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305432,563002,2012,0,0,0,0,reload:12,H_armor_piercing:30,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
306889,563002,2110,0,0,0,1,precision:25,skill:220185,heavy_damage:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
306985,563002,2110,0,0,0,1,def_break:60,skill:770107,reload:12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
317408,563002,3131,0,0,0,1,heavy_damage:33,precision:22,skill:220167,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
317421,563002,1007,0,0,0,0,L_armor_piercing:26,light_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
322577,563002,1107,0,0,0,1,skill:770113,light_damage:48,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
322609,563002,3131,0,0,0,1,skill:220181,def_break:53,precision:22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
322778,563002,1128,0,0,0,1,light_damage:48,skill:220187,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
322889,563002,1134,0,0,0,1,skill:770019,def_break:76,dodge:6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
322890,563002,1134,0,0,0,1,skill:770096,armor:6,crit_damage:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
322932,563002,1008,0,0,0,0,H_armor_piercing:38,heavy_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
326816,563002,3114,2500,3,0,0,crit_damage:14,skill:220182,def_break:53,,,"1,2",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,220182
326835,563002,2122,0,0,0,1,skill:770109,light_damage:38,L_armor_piercing:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
326848,563002,3122,0,0,0,1,L_armor_piercing:18,atk_speed:7,skill:770113,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
326849,563002,3103,0,0,0,1,light_damage:33,skill:770125,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330100,563002,2005,0,0,0,0,hit:8,dodge:5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330102,563002,3012,0,0,0,0,precision:22,H_armor_piercing:26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330112,563002,3104,0,0,0,1,skill:770092,hit:7,atk_speed:7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330114,563002,1131,0,0,0,1,skill:220185,reload:16,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330120,563002,1118,0,0,0,1,H_armor_piercing:38,skill:220185,heavy_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330212,563002,1103,0,0,0,1,hit:10,atk_speed:10,skill:770096,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330235,563002,1102,0,0,0,1,def_break:76,skill:770106,light_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330237,563002,1128,0,0,0,1,light_damage:48,skill:220187,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330238,563002,1126,0,0,0,1,def_break:76,skill:770092,light_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330239,563002,1124,0,0,0,1,dodge:6,skill:770024,armor:6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330241,563002,1123,0,0,0,1,crit_rate:20,skill:770039,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330244,563002,1125,0,0,0,1,skill:770024,crit_rate:20,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330245,563002,1127,0,0,0,1,skill:770107,crit_rate:20,dodge:6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
330246,563002,1123,0,0,0,1,crit_rate:20,crit_damage:20,skill:770104,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
335159,563002,2011,0,0,0,0,hit:8,dodge:5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
335165,563002,3012,0,0,0,0,reload:11,heavy_damage:33,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
335177,563002,3103,0,0,0,1,hit:7,skill:770096,L_armor_piercing:18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
338797,563002,3128,0,0,0,1,def_break:53,skill:770106,light_damage:33,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
338798,563002,3118,0,0,0,1,skill:220173,precision:22,H_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
338817,563002,1123,0,0,0,1,crit_damage:20,skill:770037,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
338821,563002,2118,0,0,0,1,H_armor_piercing:30,def_break:60,skill:220173,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
338822,563002,3119,0,0,0,1,heavy_damage:33,def_break:53,skill:220175,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
338849,563002,2119,0,0,0,1,skill:220181,heavy_damage:38,def_break:60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
342078,563002,1131,0,0,0,1,precision:32,skill:770091,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
342111,563002,1130,0,0,0,1,L_armor_piercing:26,def_break:76,skill:770090,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
342458,563002,1131,0,0,0,1,heavy_damage:48,skill:220181,precision:32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
342460,563002,1101,0,0,0,1,skill:770036,hit:10,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
342481,563002,1126,0,0,0,1,skill:220187,light_damage:48,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
342482,563002,1108,33480,10,0,0,skill:770091,heavy_damage:48,def_break:76,,,"1,2,3",48,0,0,0,0,0,0,0,0,0,0,76,0,0,0,770091
347437,563002,3133,2200,3,0,1,skill:770109,def_break:53,dodge:4,,,"1,2",0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,770109
347448,563002,2006,0,0,0,0,precision:25,armor:5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351485,563002,3104,0,0,0,1,def_break:53,skill:770036,hit:7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351486,563002,3101,0,0,0,1,light_damage:33,skill:770036,atk_speed:7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351499,563002,3119,0,0,0,1,skill:770091,heavy_damage:33,precision:22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351503,563002,3127,0,0,0,1,skill:770096,dodge:4,crit_rate:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351519,563002,3119,0,0,0,1,skill:220181,heavy_damage:33,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351539,563002,3128,0,0,0,1,skill:770100,hit:7,light_damage:33,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351541,563002,3118,0,0,0,1,reload:11,skill:220173,H_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
355484,563002,1108,0,0,0,1,skill:220167,heavy_damage:48,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
355517,563002,1126,0,0,0,1,hit:10,skill:770092,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
355518,563002,1110,0,0,0,1,skill:770091,def_break:76,precision:32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
355519,563002,1126,0,0,0,1,def_break:76,light_damage:48,skill:770113,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
358607,563002,1122,0,0,0,1,L_armor_piercing:26,hit:10,skill:770036,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
363639,563002,2011,0,0,0,0,dodge:5,precision:25,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
363641,563002,3123,0,0,0,1,crit_rate:14,H_armor_piercing:26,skill:770041,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
363654,563002,3011,0,0,0,0,armor:4,precision:22,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
363655,563002,3006,0,0,0,0,hit:7,precision:22,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
371898,563002,2107,0,0,0,1,hit:8,def_break:60,skill:770090,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
371913,563002,2108,0,0,0,1,precision:25,def_break:60,skill:220185,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
375540,563002,1130,0,0,0,1,light_damage:48,def_break:76,skill:770106,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
375541,563002,2102,0,0,0,1,light_damage:38,L_armor_piercing:20,skill:220183,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379187,563002,1122,0,0,0,1,skill:770036,atk_speed:10,light_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379188,563002,1126,0,0,0,1,skill:770038,light_damage:48,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379272,563002,1012,0,0,0,0,precision:32,reload:16,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379273,563002,1008,0,0,0,0,heavy_damage:48,light_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379274,563002,1002,0,0,0,0,hit:10,atk_speed:10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382385,563002,2010,0,0,0,0,hit:8,atk_speed:8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382390,563002,3125,0,0,0,1,skill:770024,def_break:53,H_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382391,563002,3005,0,0,0,0,hit:7,armor:4,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382398,563002,3002,0,0,0,0,light_damage:33,atk_speed:7,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382399,563002,3012,0,0,0,0,reload:11,precision:22,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382400,563002,2012,0,0,0,0,reload:12,heavy_damage:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382405,563002,3131,0,0,0,1,precision:22,skill:770107,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384533,563002,3108,0,0,0,1,precision:22,skill:220173,reload:11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384534,563002,3104,0,0,0,1,skill:770113,hit:7,L_armor_piercing:18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384535,563002,3102,0,0,0,1,light_damage:33,skill:770038,hit:7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384536,563002,2002,0,0,0,0,atk_speed:8,L_armor_piercing:20,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384538,563002,3132,0,0,0,1,skill:770100,crit_damage:14,crit_rate:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384543,563002,2126,0,0,0,1,skill:770113,hit:8,def_break:60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384544,563002,3119,0,0,0,1,precision:22,skill:770045,heavy_damage:33,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384548,563002,2108,0,0,0,1,skill:770093,precision:25,heavy_damage:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384549,563002,3102,0,0,0,1,light_damage:33,skill:770113,atk_speed:7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384559,563002,2113,0,0,0,1,skill:770091,heavy_damage:38,precision:25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384563,563002,1002,0,0,0,0,light_damage:48,hit:10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384564,563002,1010,0,0,0,0,light_damage:48,atk_speed:10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384565,563002,1012,0,0,0,0,precision:32,reload:16,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384566,563002,1124,0,0,0,1,armor:6,skill:770014,crit_damage:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384567,563002,1007,0,0,0,0,H_armor_piercing:38,light_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384568,563002,1114,0,0,0,1,crit_rate:20,skill:770047,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384569,563002,1117,0,0,0,1,crit_damage:20,crit_rate:20,skill:770032,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384571,563002,1007,0,0,0,0,L_armor_piercing:26,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
389319,563002,3125,0,0,0,1,skill:770041,crit_damage:14,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
389321,563002,3008,0,0,0,0,L_armor_piercing:18,H_armor_piercing:26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
389349,563002,3133,0,0,0,1,dodge:4,armor:4,skill:770016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
389358,563002,3007,0,0,0,0,heavy_damage:33,H_armor_piercing:26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
389360,563002,3125,0,0,0,1,L_armor_piercing:18,skill:770040,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
389361,563002,3119,0,0,0,1,def_break:53,skill:220173,precision:22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398587,563002,1124,0,0,0,1,def_break:76,skill:770114,crit_damage:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398588,563002,1008,0,0,0,0,L_armor_piercing:26,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398590,563002,1127,0,0,0,1,dodge:6,crit_damage:20,skill:770109,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398594,563002,1124,0,0,0,1,def_break:76,skill:770114,dodge:6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398595,563002,1010,0,0,0,0,hit:10,light_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398597,563002,1116,0,0,0,1,skill:770041,H_armor_piercing:38,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398598,563002,1124,0,0,0,1,armor:6,dodge:6,skill:770019,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398602,563002,1013,0,0,0,0,atk_speed:10,hit:10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398603,563002,1107,0,0,0,1,skill:770106,hit:10,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398605,563002,1002,0,0,0,0,atk_speed:10,light_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398606,563002,1104,0,0,0,1,skill:770100,light_damage:48,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398607,563002,1012,0,0,0,0,heavy_damage:48,reload:16,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398609,563002,1003,0,0,0,0,reload:16,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398610,563002,1008,0,0,0,0,light_damage:48,heavy_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398611,563002,1006,0,0,0,0,dodge:6,hit:10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398612,563002,1104,0,0,0,1,skill:770092,hit:10,atk_speed:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398613,563002,1007,0,0,0,0,light_damage:48,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398614,563002,1122,0,0,0,1,light_damage:48,skill:770113,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398616,563002,1104,0,0,0,1,light_damage:48,hit:10,skill:770092,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398617,563002,1007,0,0,0,0,heavy_damage:48,L_armor_piercing:26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398618,563002,1006,0,0,0,0,precision:32,hit:10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398620,563002,1012,0,0,0,0,precision:32,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398621,563002,1011,0,0,0,0,armor:6,dodge:6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398628,563002,1102,0,0,0,1,light_damage:48,skill:770113,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398632,563002,1122,0,0,0,1,hit:10,skill:770106,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398633,563002,1128,0,0,0,1,light_damage:48,skill:770036,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398636,563002,1101,0,0,0,1,skill:770036,light_damage:48,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398638,563002,1107,0,0,0,1,atk_speed:10,skill:770036,light_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398641,563002,1126,0,0,0,1,skill:770092,hit:10,atk_speed:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398648,563002,1007,0,0,0,0,L_armor_piercing:26,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
398650,563002,1013,0,0,0,0,hit:10,L_armor_piercing:26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424427,563002,3131,0,0,0,1,skill:770107,precision:22,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424428,563002,2128,0,0,0,1,hit:8,skill:770106,def_break:60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424436,563002,1010,0,0,0,0,atk_speed:10,light_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424437,563002,2125,0,0,0,1,L_armor_piercing:20,skill:770041,def_break:60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424438,563002,1105,0,0,0,1,skill:770040,crit_rate:20,crit_damage:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424455,563002,2130,0,0,0,1,light_damage:38,def_break:60,skill:770036,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424466,563002,3122,0,0,0,1,skill:770090,def_break:53,atk_speed:7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424481,563002,3128,0,0,0,1,skill:770100,def_break:53,hit:7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424482,563002,1102,0,0,0,1,skill:770036,def_break:76,light_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424483,563002,3130,0,0,0,1,skill:770082,atk_speed:7,hit:7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
430500,563002,2113,0,0,0,1,precision:25,reload:12,skill:220181,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
430505,563002,1124,0,0,0,1,skill:770104,armor:6,dodge:6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
430507,563002,1126,0,0,0,1,atk_speed:10,light_damage:48,skill:770106,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
430509,563002,1103,0,0,0,1,skill:770109,def_break:76,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
430520,563002,2124,0,0,0,1,crit_rate:16,def_break:60,skill:770096,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
430521,563002,2012,0,0,0,0,precision:25,heavy_damage:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
